id,x,y
861,6428387.477999999,5659171.707
862,6428295.248,5659197.6283
863,6428635.195,5659053.071
864,6432193.262,5665063.289999999
865,6429808.106000001,5663051.857999999
866,6429826.959,5662992.403999999
867,6422616.544,5669685.977999999
868,6422666.708,5669732.846999999
869,6430067.703,5665429.956
870,6430107.882999999,5665421.17
871,6435906.365,5665625.2360000005
872,6435770.7870000005,5665417.845000002
873,6435737.232999999,5665335.997
874,6435952.418,5665751.0419999985
875,6435700.7793,5665082.8726
876,6435825.567000001,5665405.817000001
877,6431765.461,5667278.062999999
878,6431831.453,5667334.373
879,6431783.895,5667479.982000002
880,6431859.517000001,5667363.253000001
881,6431784.74,5667729.811000002
882,6431815.149,5667613.193
883,6431748.195,5667786.3489999985
884,6431753.779,5667778.222999998
885,6432583.446,5669008.565
886,6432164.603999999,5668976.022999999
887,6433701.506,5664747.926000001
888,6423158.629,5668390.676000001
889,6423112.131,5668176.744999999
890,6422344.927,5668349.664999999
891,6422407.261,5668608.274
892,6422400.765,5668581.858999998
893,6422495.078,5668977.880000001
894,6422459.3270000005,5668827.892000001
895,6422359.719,5668410.254000002
896,6433611.623,5667962.262
897,6433773.2623,5667967.4877
898,6432950.5879999995,5667877.483999998
899,6433110.723999999,5667998.693
900,6433565.193,5667970.865
901,6433241.362000001,5667983.154999998
902,6433303.623,5667972.215
903,6433520.839,5667977.288000002
904,6423713.8113,5669783.1373
905,6423747.567000001,5669874.162000001
906,6434128.2118,5661398.940199999
907,6433676.4127,5661318.6753
908,6433584.2921,5661321.497400002
909,6433211.1274,5661343.8639
910,6433091.5176,5661344.9684
911,6432792.9738,5661356.8917999985
912,6432816.152000001,5661355.788000002
913,6420789.57,5668355.896000001
914,6420996.482999999,5668335.823999999
915,6420667.659,5668356.806
916,6430750.565,5663608.790999998
917,6430842.92,5663640.261
918,6429282.022000001,5668269.616
919,6428367.576,5667491.602999999
920,6428369.651000001,5667479.694
921,6428374.725,5667428.262999999
922,6428375.316000001,5667360.206
923,6428378.937999999,5667307.57
924,6428382.432999999,5667274.198999999
925,6428272.512999999,5667517.414000001
926,6428407.256,5667072.591
927,6428401.1606,5667143.870300001
928,6428396.6929,5667157.2271
929,6426586.399,5668496.699999998
930,6426509.947000001,5668471.880200001
931,6426608.753,5668599.624
932,6426546.3356,5668634.2892
933,6426598.304,5668550.406
934,6426531.1551,5668564.525900002
935,6437503.442000001,5663090.6389999995
936,6437533.007,5663255.476
937,6431936.884,5662407.676999999
938,6432018.7992,5662371.2125
939,6431862.482000001,5662441.071
940,6431924.61,5662413.356000002
941,6431829.74,5662367.875
942,6431816.391,5662322.999
943,6431885.247,5662292.081
944,6431869.401000001,5662254.687999999
945,6431899.396000001,5662322.682999999
946,6431966.562999999,5662293.537000001
947,6431907.025,5662340.5490000015
948,6431937.487000001,5662328.52
949,6431998.5299,5662307.2029
950,6432002.645,5662364.592999999
951,6430417.497,5670405.516000002
952,6430140.435,5670508.317000001
953,6430653.936000001,5661940.082
954,6430719.342999999,5662057.227999999
955,6422995.7353,5667501.0935
956,6422957.5352,5667322.5899
957,6422910.1553,5667153.7117
958,6425478.972999999,5662694.149
959,6425623.8379999995,5662632.392999998
960,6432450.472999999,5663800.698000001
961,6429184.395,5662157.066000001
962,6429260.657000001,5662135.096000001
963,6432633.118,5664266.766000002
964,6432637.5082,5664265.4761999985
965,6432719.2062,5664499.3258
966,6432704.275,5664411.9942000015
967,6432596.0424,5664427.3149
968,6432609.1972,5664519.2081
969,6432593.0938,5664420.1118
970,6432588.4472,5664422.878000001
971,6430314.471,5668250.471000001
972,6429835.415,5667706.869999999
973,6430177.46,5667591.35
974,6430019.32,5667356.127
975,6429619.205,5667389.818
976,6429617.3815,5667337.48
977,6430150.4064,5667193.211999998
978,6429533.842999999,5667467.096000001
979,6429515.4738,5667457.0173
980,6427089.761,5664177.055
981,6427274.756,5663983.433999999
982,6427067.7870000005,5664221.253000001
983,6427108.161,5664202.84
984,6427106.891,5664249.641000002
985,6431253.005,5660655.310000001
986,6431307.573,5660623.481000002
987,6431317.409,5660618.08
988,6431333.13,5660609.315
989,6431542.6372,5660508.8289
990,6431785.255,5660428.331
991,6432429.7242,5662250.5748999985
992,6432401.392999999,5662129.69
993,6436392.117000001,5657382.487000001
994,6436405.496,5657433.011
995,6436447.806,5657579.6170000015
996,6436379.765,5657335.355
997,6436431.222,5657529.532000001
998,6426976.586,5664303.725
999,6426992.237000001,5664278.759
1000,6426945.204,5664282.796
1001,6426950.994,5664274.381999998
1002,6426878.3442,5664386.4991
1003,6431420.552,5661506.944
1004,6431386.672,5661412.2420000015
1005,6433070.4120000005,5661494.596000001
1006,6433076.246,5661518.914999999
1007,6433063.062999999,5661415.1329999985
1008,6433057.7672,5661346.0788
1009,6433115.622,5661627.477000001
1010,6433128.1302,5661652.347999998
1011,6422474.9176,5669342.620300001
1012,6422488.6836,5669307.5463999985
1013,6422495.666,5669282.6613
1014,6437048.1724,5664698.3872
1015,6437051.2396,5664698.4525000015
1016,6436926.3937,5664693.465
1017,6436928.3404,5664693.557700002
1018,6436802.9797,5664679.6669999985
1019,6436805.0443,5664679.6669999985
1020,6436682.171,5664684.893100001
1021,6436685.1878,5664684.958699998
1022,6436556.3396,5664680.328500002
1023,6436558.3199,5664680.328500002
1024,6436398.9149,5664664.4575
1025,6436401.0248,5664664.5196
1026,6436392.05,5664491.869000001
1027,6436144.146000001,5665746.540999998
1028,6436328.688999999,5665756.062000001
1029,6429554.518999999,5667811.175000002
1030,6429629.3,5667541.245999998
1031,6431283.9515,5664637.3288
1032,6431281.6523,5664645.9132
1033,6426951.683999999,5660989.726
1034,6426891.142999999,5660672.487000001
1035,6426879.832,5660678.569
1036,6427337.6571,5660728.6205
1037,6427368.6216,5660773.222200002
1038,6427364.2126,5660776.962099999
1039,6427435.5732,5660880.104800001
1040,6427353.9814,5660785.604699999
1041,6426950.8271,5660951.191500002
1042,6426947.9835,5660935.0468000015
1043,6427505.5106,5660970.0134999985
1044,6427601.1954,5661096.5579
1045,6427589.7192,5661068.0898
1046,6427715.0281,5661231.499600002
1047,6427690.9518,5661216.3661
1048,6433509.1872,5660902.350500002
1049,6433492.216,5660978.725
1050,6430688.4064,5660884.001900001
1051,6430506.3096,5660979.932600001
1052,6430484.2082,5660926.9531
1053,6430467.6569,5660807.123
1054,6430512.9662,5661000.682999999
1055,6430508.6275,5660985.022000001
1056,6430510.4905,5661004.095100001
1057,6433469.5192,5661089.0118
1058,6431510.5242,5661124.5011
1059,6431481.0495,5661142.916200001
1060,6433394.0299,5661173.6928
1061,6433394.9291,5661170.0941
1062,6429995.4959,5661225.2727000015
1063,6429861.2663,5661168.4202999985
1064,6433235.591,5661006.49
1065,6433413.868,5661048.051000001
1066,6433201.865,5661080.812999999
1067,6433248.8889999995,5661032.550000002
1068,6433205.709,5660949.130999999
1069,6433134.984,5661223.946
1070,6433221.191000001,5660947.252
1071,6433179.977999999,5661074.914000001
1072,6433236.1061,5661283.550000002
1073,6433153.015,5661282.427999998
1074,6433135.068,5661282.788000002
1075,6431519.998,5657990.352999999
1076,6431607.762,5657974.005000001
1077,6431300.536,5658038.364
1078,6431384.392000001,5658019.6099999985
1079,6431438.3889999995,5658007.960000001
1080,6431795.7737,5657367.710999999
1081,6431983.5522,5657326.902799998
1082,6426999.182,5662983.470000002
1083,6426972.332,5662891.283
1084,6422736.744,5667369.392999998
1085,6422798.932,5667585.933999999
1086,6422692.058999999,5667184.284
1087,6434267.241,5665025.3670000015
1088,6434222.63,5665046.869000001
1089,6435218.647999999,5665888.42
1090,6435126.741,5666181.614
1091,6438485.967999999,5668338.552999998
1092,6438468.271000001,5668252.3829999985
1093,6437477.211,5670164.511
1094,6437867.766,5670268.926999999
1095,6435908.2612,5664521.1774
1096,6435828.6321,5664486.231799998
1097,6435825.0921,5664484.6505
1098,6435754.4663,5664456.8605
1099,6435746.7173,5664453.4209
1100,6435720.0252,5664441.5649
1101,6435717.1727,5664440.2927
1102,6428632.836,5665598.437000001
1103,6428644.84,5665625.872
1104,6428668.842,5665680.73
1105,6428679.431,5665704.947000002
1106,6428816.234,5665972.897000001
1107,6428608.786,5665543.463
1108,6428617.52,5665563.432999999
1109,6428620.967999999,5665571.306
1110,6428690.092999999,5665507.892999998
1111,6428710.73,5665555.255999999
1112,6428753.557999999,5665534.332
1113,6428656.869,5665653.368000002
1114,6428577.65,5665581.4920000015
1115,6428525.945,5665604.142999998
1116,6428608.847999999,5665654.487000001
1117,6428773.062999999,5665673.194
1118,6428682.815,5665712.683999999
1119,6428823.182999999,5665651.071
1120,6428588.978999999,5665745.397999999
1121,6422436.9907,5667187.768100001
1122,6422456.711,5667183.384
1123,6422668.23,5667181.787000001
1124,6422575.328,5667171.436000002
1125,6422571.781,5667171.035
1126,6422808.331,5667180.4240000015
1127,6422007.29,5667309.379000002
1128,6422237.288,5667244.328
1129,6422428.8221,5667190.3827
1130,6422343.925,5667214.284
1131,6431060.815,5658095.694
1132,6431108.897000001,5658265.654999998
1133,6431156.083,5658438.710000001
1134,6438737.53,5669776.213
1135,6438636.7159,5669885.493899999
1136,6427368.622,5664783.767999998
1137,6435528.9391,5666714.558599999
1138,6435559.525,5666713.8178
1139,6435561.2183,5666716.0403
1140,6435574.789,5666794.5490000015
1141,6435732.7154,5667408.7283999985
1142,6435732.938999999,5667415.989
1143,6433649.2709,5660177.579
1144,6433658.965,5660177.663000002
1145,6433632.2799,5660412.9180999985
1146,6433630.9582,5660419.4515
1147,6432761.3866,5661356.513800002
1148,6432778.9905,5661357.4104
1149,6432787.2329,5661357.104699999
1150,6432595.0874,5661366.988399998
1151,6432583.8115,5661367.1658
1152,6432576.9299,5661367.4648
1153,6432404.976,5661373.1110000005
1154,6432580.4244,5661367.3289
1155,6432400.5468,5661373.475199998
1156,6432356.283,5661375.082
1157,6430476.8987,5664572.2788
1158,6430761.6477,5664502.090299998
1159,6430810.2577,5664490.216700002
1160,6430905.4035,5664466.751700001
1161,6431016.813999999,5659784.767000001
1162,6430995.209,5659770.018999998
1163,6430897.075,5659700.130999999
1164,6430945.524,5659735.289000001
1165,6430875.79,5659685.024
1166,6422884.227999999,5664032.948000001
1167,6422757.836,5663903.02
1168,6429935.402000001,5660330.039000001
1169,6429952.0139999995,5660369.659
1170,6430002.55,5660475.085000001
1171,6429850.818,5660145.812999999
1172,6429803.084,5660041.357999999
1173,6429930.302999999,5660318.93
1174,6430020.09,5660295.214
1175,6422357.8614,5667437.4508
1176,6422388.0936,5667535.8835
1177,6437537.4762,5663274.1658999985
1178,6426886.833,5667091.983999998
1179,6426957.9876,5667022.941600001
1180,6426741.2835,5667243.5830000015
1181,6426772.9733,5667415.706800002
1182,6432288.94,5660786.304
1183,6432289.6093,5660789.1533
1184,6432344.9188,5660973.1467
1185,6432344.8466,5660976.088199999
1186,6432376.0475,5660975.8083
1187,6432369.9185,5660978.9865000015
1188,6432111.2838,5663531.1183
1189,6432087.2825,5663551.706599998
1190,6432068.8461,5663548.27
1191,6432051.32,5663534.807700002
1192,6432067.2187,5663511.4739
1193,6432076.5052,5663528.703299998
1194,6432070.6075,5663509.222200002
1195,6432046.7207,5663555.0956
1196,6432080.5991,5663538.144300002
1197,6432053.0046,5663557.013800002
1198,6432136.4178,5663723.457900002
1199,6432145.5443,5663748.707900002
1200,6432140.1949,5663759.7235
1201,6432166.235,5663845.231000002
1202,6432166.1616,5663846.216600001
1203,6432165.2705,5663858.182600001
1204,6430670.664,5663581.922
1205,6430603.416,5663559.0490000015
1206,6430619.594,5663733.975
1207,6432628.969,5665516.33
1208,6432728.117000001,5665518.641000002
1209,6432850.062000001,5665518.233999998
1210,6430999.319,5661730.429
1211,6430975.9302,5661672.3056000015
1212,6431036.755,5661885.938999998
1213,6431028.8610000005,5661836.839
1214,6432591.055,5664418.5504
1215,6432659.3765,5664412.3848
1216,6432479.3895,5664838.2376000015
1217,6432578.6688,5664784.9626
1218,6432735.574,5664658.9509999985
1219,6432206.656,5664100.664999999
1220,6432244.8593,5664089.501499998
1221,6431085.44,5658565.832
1222,6431503.971,5658499.8610000005
1223,6431550.296,5658418.942000001
1224,6431469.964,5658666.527000002
1225,6435865.531,5660969.188999998
1226,6435913.893999999,5661032.664999999
1227,6435698.9229999995,5660804.637
1228,6435847.126,5660944.35
1229,6431166.714,5663369.222999998
1230,6431313.68,5663388.381999998
1231,6431991.347999999,5665605.74
1232,6432150.289,5665618.846999999
1233,6431944.226,5665606.176000001
1234,6431894.155,5665657.994999999
1235,6431954.227999999,5665588.168
1236,6431911.322000001,5665555.021000001
1237,6431862.082,5665640.573999999
1238,6426532.5233,5664148.4408
1239,6426639.1241,5664287.664899998
1240,6433834.05,5664290.855
1241,6433818.4445,5664224.0979
1242,6436541.587,5657809.313999998
1243,6436426.78,5657587.759
1244,6435475.978999999,5659208.774
1245,6435411.007,5659129.568
1246,6435383.977999999,5659069.285
1247,6435333.465,5658955.822000002
1248,6435474.5879999995,5659219.772000001
1249,6437249.095,5666906.813999998
1250,6437196.54,5666802.259
1251,6437164.336,5666774.863
1252,6433380.311000001,5661675.635
1253,6433357.272999999,5661730.168
1254,6433239.123,5662076.676000001
1255,6433257.732999999,5662021.005999999
1256,6433327.811000001,5661805.906
1257,6433313.078,5661848.5479999995
1258,6433288.237000001,5661924.932999999
1259,6433228.779,5662111.274
1260,6436315.681,5665388.49
1261,6436305.6446,5665253.0734
1262,6436318.422,5665417.543
1263,6425315.0874,5669903.071799999
1264,6425400.62,5669888.801899998
1265,6425458.7602,5669873.295499999
1266,6425443.3696,5669755.446699998
1267,6425529.617000001,5669737.441000001
1268,6425446.3639,5669776.4071
1269,6425449.5722,5669804.2117
1270,6425489.121,5669799.555
1271,6432346.832,5668832.431
1272,6432478.42,5668895.653000001
1273,6432797.6448,5658895.4926
1274,6432830.6191,5659016.994899998
1275,6432552.0879,5657955.213199999
1276,6432748.5362,5658725.130999999
1277,6439967.4303,5663885.5046
1278,6439802.642000001,5663676.1110000005
1279,6438110.7979999995,5663191.2080000015
1280,6438100.852999999,5663225.789000001
1281,6432614.9098,5666548.8522
1282,6432754.2925,5666526.3445
1283,6432755.5625,5666532.5886
1284,6432757.2559,5666542.537000001
1285,6432810.8077,5666515.7611
1286,6421944.4,5667002.652000002
1287,6422038.001,5666976.112000001
1288,6430425.7865,5664855.590299998
1289,6430406.8717,5664752.2236
1290,6430590.262999999,5664728.323999999
1291,6430581.1282,5664709.517899998
1292,6429402.8769,5665752.075300002
1293,6429397.2848,5665755.386
1294,6431159.6357,5664827.3511
1295,6431200.87,5664808.9867
1296,6431206.7171,5664792.8037
1297,6431209.4071,5664812.033
1298,6431221.1956,5664884.185000001
1299,6432750.9057,5668058.2147
1300,6432751.984,5668049.012999999
1301,6432649.3117,5667967.7717
1302,6432650.9151,5667969.2048
1303,6432660.0007,5664178.3233
1304,6432665.0052,5664127.4879
1305,6432641.9619,5664107.5296
1306,6432666.5016,5664110.115599999
1307,6432695.545,5664089.496300002
1308,6432664.1927,5664054.8707
1309,6433704.1489,5661278.8023000015
1310,6432077.379,5661389.965
1311,6432133.635,5661606.469000001
1312,6433211.8777,5661616.410499998
1313,6433178.6764,5661626.102000001
1314,6433216.9631,5661627.6082000015
1315,6431756.6733,5661628.7577
1316,6431747.5711,5661618.5238000015
1317,6433254.5365,5661629.8322
1318,6433218.1011,5661630.0998
1319,6433221.4956,5661632.5372
1320,6434907.04,5661634.005999999
1321,6434912.6816,5661634.686899999
1322,6433248.575,5661639.869999999
1323,6431063.92,5661642.346999999
1324,6431041.237000001,5661647.312000001
1325,6430979.8362,5661670.756100001
1326,6430773.587,5661701.161
1327,6430674.1726,5661456.0397999985
1328,6430775.4578,5661704.622300001
1329,6428598.2845,5661730.5748999985
1330,6428446.2202,5661154.871200001
1331,6430758.3135,5661708.280200001
1332,6430753.221,5661731.411
1333,6433823.372,5664300.1740000015
1334,6421774.2016,5664755.1456
1335,6421798.7165,5664719.325200002
1336,6432779.43,5670031.7009999985
1337,6432913.0,5670283.822000002
1338,6434300.3626,5666609.9781
1339,6434332.5861,5666636.834899999
1340,6434849.2713,5667094.3476
1341,6434858.102999999,5667089.494000001
1342,6434927.995,5667055.9240000015
1343,6434953.475,5667039.18
1344,6434947.877,5667085.914999999
1345,6434980.2870000005,5667132.4849999985
1346,6434945.475,5667154.185000001
1347,6434919.757,5667175.481000002
1348,6435001.063999999,5667163.6389999995
1349,6434979.272000001,5667254.744999999
