id,v1,v2,type,direction,distance
10467,9111,4104,strefa ruchu uspokojonego 20 i 30 km/h,2,143.948178958
10468,8478,9111,strefa ruchu uspokojonego 20 i 30 km/h,2,197.893530177
10469,4275,8478,strefa ruchu uspokojonego 20 i 30 km/h,2,205.597677925
10470,5281,8091,strefa ruchu uspokojonego 20 i 30 km/h,2,213.19783337799998
10471,8086,5281,strefa ruchu uspokojonego 20 i 30 km/h,2,313.927563993
10472,4903,8086,strefa ruchu uspokojonego 20 i 30 km/h,2,96.3625426577
10473,2915,4903,strefa ruchu uspokojonego 20 i 30 km/h,2,100.03937055799999
10474,9112,2915,strefa ruchu uspokojonego 20 i 30 km/h,2,119.922415269
10475,2913,9112,strefa ruchu uspokojonego 20 i 30 km/h,2,209.169320353
10476,9113,994,strefa ruchu uspokojonego 20 i 30 km/h,2,145.05724435
10477,9114,9115,strefa ruchu uspokojonego 20 i 30 km/h,2,67.4902543569
10478,7022,9114,strefa ruchu uspokojonego 20 i 30 km/h,2,137.839232559
10479,7024,7354,strefa ruchu uspokojonego 20 i 30 km/h,2,243.879112752
10480,9116,7353,strefa ruchu uspokojonego 20 i 30 km/h,2,50.4062901707
10481,9117,8861,strefa ruchu uspokojonego 20 i 30 km/h,2,185.214451135
10482,9117,38,strefa ruchu uspokojonego 20 i 30 km/h,2,144.226735787
10483,8040,8589,strefa ruchu uspokojonego 20 i 30 km/h,2,394.252610709
10484,4477,1123,strefa ruchu uspokojonego 20 i 30 km/h,2,293.278910107
10485,7819,3952,strefa ruchu uspokojonego 20 i 30 km/h,2,69.4126032875
10486,3545,9118,strefa ruchu uspokojonego 20 i 30 km/h,2,145.38775881700002
10487,9119,9120,strefa ruchu uspokojonego 20 i 30 km/h,2,22.4802992196
10488,9121,9054,strefa ruchu uspokojonego 20 i 30 km/h,2,57.0463625366
10489,3436,8244,strefa ruchu uspokojonego 20 i 30 km/h,2,73.0008503811
10490,2983,6527,strefa ruchu uspokojonego 20 i 30 km/h,2,70.34495178600001
10491,9121,9119,strefa ruchu uspokojonego 20 i 30 km/h,2,61.529850987399996
10492,1169,6279,strefa ruchu uspokojonego 20 i 30 km/h,2,63.671691708100006
10493,441,328,strefa ruchu uspokojonego 20 i 30 km/h,2,174.37783555099998
10494,7033,7947,strefa ruchu uspokojonego 20 i 30 km/h,2,141.829160099
10495,990,2682,strefa ruchu uspokojonego 20 i 30 km/h,2,291.091800108
10496,2681,2683,strefa ruchu uspokojonego 20 i 30 km/h,2,526.609302284
10497,24,2684,strefa ruchu uspokojonego 20 i 30 km/h,2,44.7028428604
10498,130,7263,strefa ruchu uspokojonego 20 i 30 km/h,2,71.7755484133
10499,4142,1741,strefa ruchu uspokojonego 20 i 30 km/h,2,27.4394800862
10500,2850,7744,strefa ruchu uspokojonego 20 i 30 km/h,2,55.871464168
10501,1365,1741,strefa ruchu uspokojonego 20 i 30 km/h,2,152.514736873
10502,130,2850,strefa ruchu uspokojonego 20 i 30 km/h,2,207.85407224099998
10503,7263,6797,strefa ruchu uspokojonego 20 i 30 km/h,2,259.752051229
10504,9122,3284,strefa ruchu uspokojonego 20 i 30 km/h,1,39.8121075556
10505,9123,9122,strefa ruchu uspokojonego 20 i 30 km/h,1,61.1601634138
10506,9124,9123,strefa ruchu uspokojonego 20 i 30 km/h,1,85.55538155890001
10507,9125,9124,strefa ruchu uspokojonego 20 i 30 km/h,1,78.5414377417
10508,9126,9124,strefa ruchu uspokojonego 20 i 30 km/h,2,134.075013192
10509,4141,5277,strefa ruchu uspokojonego 20 i 30 km/h,2,31.6852722886
10510,5277,9127,strefa ruchu uspokojonego 20 i 30 km/h,2,233.866966505
10511,3579,2316,strefa ruchu uspokojonego 20 i 30 km/h,2,97.7009013788
10512,8890,3392,strefa ruchu uspokojonego 20 i 30 km/h,2,140.560421133
10513,3392,9128,strefa ruchu uspokojonego 20 i 30 km/h,2,125.553606821
10514,7746,8890,strefa ruchu uspokojonego 20 i 30 km/h,2,141.256480604
10515,9128,2749,strefa ruchu uspokojonego 20 i 30 km/h,2,77.8036482591
10516,7824,3555,strefa ruchu uspokojonego 20 i 30 km/h,2,204.045145002
10517,9129,2771,strefa ruchu uspokojonego 20 i 30 km/h,2,138.148467058
10518,8906,1456,strefa ruchu uspokojonego 20 i 30 km/h,2,166.071021782
10519,1456,9129,strefa ruchu uspokojonego 20 i 30 km/h,2,73.855115904
10520,9130,6498,strefa ruchu uspokojonego 20 i 30 km/h,2,217.985036208
10521,7781,6438,strefa ruchu uspokojonego 20 i 30 km/h,1,154.46574801100002
10522,6530,4163,strefa ruchu uspokojonego 20 i 30 km/h,2,129.453654865
10523,4163,8827,strefa ruchu uspokojonego 20 i 30 km/h,2,127.338998636
10524,5291,5288,strefa ruchu uspokojonego 20 i 30 km/h,2,233.11944481700002
10525,5288,5157,strefa ruchu uspokojonego 20 i 30 km/h,2,49.206921441599995
10526,5499,5291,strefa ruchu uspokojonego 20 i 30 km/h,2,149.53324219700002
10527,5157,2110,strefa ruchu uspokojonego 20 i 30 km/h,2,22.648263809
10528,9131,9132,strefa ruchu uspokojonego 20 i 30 km/h,2,20.2067925737
10529,485,8141,strefa ruchu uspokojonego 20 i 30 km/h,2,84.4121229542
10530,9073,4887,droga dla rowerow,2,62.0909202518
10531,4888,9133,droga dla rowerow,2,1.83078050295
10532,9133,4889,droga dla rowerow,2,45.647825257799994
10533,4890,2566,droga dla rowerow,2,3.6779003480199997
10534,2565,9134,droga dla rowerow,2,6.376071574249999
10535,9134,501,droga dla rowerow,2,67.61284078979999
10536,502,8791,droga dla rowerow,2,2.85556362388
10537,1254,5385,strefa ruchu uspokojonego 20 i 30 km/h,2,139.18797349
10538,8445,8803,strefa ruchu uspokojonego 20 i 30 km/h,2,157.79545851700001
10539,8894,7375,strefa ruchu uspokojonego 20 i 30 km/h,2,200.30504827299998
10540,9135,9136,strefa ruchu uspokojonego 20 i 30 km/h,2,152.276482957
10541,3627,5026,strefa ruchu uspokojonego 20 i 30 km/h,2,168.622702395
10542,8449,8447,strefa ruchu uspokojonego 20 i 30 km/h,2,52.918286416899996
10543,8183,9137,strefa ruchu uspokojonego 20 i 30 km/h,2,108.224308906
10544,9137,8449,strefa ruchu uspokojonego 20 i 30 km/h,2,108.87161797
10545,8447,9138,strefa ruchu uspokojonego 20 i 30 km/h,2,54.172404159399996
10546,2092,9057,strefa ruchu uspokojonego 20 i 30 km/h,2,221.85276697400002
10547,4259,1048,strefa ruchu uspokojonego 20 i 30 km/h,2,361.56625680199994
10548,9139,9140,strefa ruchu uspokojonego 20 i 30 km/h,2,152.206759154
10549,8893,9141,strefa ruchu uspokojonego 20 i 30 km/h,2,100.57433903
10550,9142,9143,strefa ruchu uspokojonego 20 i 30 km/h,2,68.0410890951
10551,9144,6032,strefa ruchu uspokojonego 20 i 30 km/h,2,78.5041271151
10552,9143,9139,strefa ruchu uspokojonego 20 i 30 km/h,2,56.0197281239
10553,0,8452,strefa ruchu uspokojonego 20 i 30 km/h,2,338.583175676
10554,9145,7214,strefa ruchu uspokojonego 20 i 30 km/h,2,111.70189982299999
10555,1454,240,strefa ruchu uspokojonego 20 i 30 km/h,2,173.38109663400002
10556,2672,5005,strefa ruchu uspokojonego 20 i 30 km/h,2,157.710326281
10557,8473,8871,strefa ruchu uspokojonego 20 i 30 km/h,2,316.978966465
10558,8871,2672,strefa ruchu uspokojonego 20 i 30 km/h,2,176.737457418
10559,8918,5698,strefa ruchu uspokojonego 20 i 30 km/h,2,67.0755872438
10560,5698,1729,strefa ruchu uspokojonego 20 i 30 km/h,2,72.7741047316
10561,3046,7467,strefa ruchu uspokojonego 20 i 30 km/h,2,72.2949295455
10562,7467,6427,strefa ruchu uspokojonego 20 i 30 km/h,2,342.250425694
10563,6427,8918,strefa ruchu uspokojonego 20 i 30 km/h,2,183.205086771
10564,9146,5916,strefa ruchu uspokojonego 20 i 30 km/h,2,90.37966975139999
10565,9146,9147,strefa ruchu uspokojonego 20 i 30 km/h,2,42.8268741913
10566,454,9148,strefa ruchu uspokojonego 20 i 30 km/h,2,899.6671455530001
10567,8214,7452,strefa ruchu uspokojonego 20 i 30 km/h,2,47.42841513689999
10568,9148,7452,strefa ruchu uspokojonego 20 i 30 km/h,2,411.198964311
10569,9149,9150,strefa ruchu uspokojonego 20 i 30 km/h,2,92.4140479525
10570,6843,9151,strefa ruchu uspokojonego 20 i 30 km/h,2,31.7415552552
10571,9152,9149,strefa ruchu uspokojonego 20 i 30 km/h,2,44.5794908695
10572,9150,9153,strefa ruchu uspokojonego 20 i 30 km/h,2,22.863696758099998
10573,1651,9152,strefa ruchu uspokojonego 20 i 30 km/h,2,43.4991621352
10574,9154,9092,strefa ruchu uspokojonego 20 i 30 km/h,2,112.59190999200001
10575,9091,9154,strefa ruchu uspokojonego 20 i 30 km/h,2,239.406935168
10576,1685,9154,strefa ruchu uspokojonego 20 i 30 km/h,2,17.4027141613
10577,9031,6938,strefa ruchu uspokojonego 20 i 30 km/h,1,150.114466914
10578,4575,9155,strefa ruchu uspokojonego 20 i 30 km/h,2,47.7513396252
10579,7663,7662,strefa ruchu uspokojonego 20 i 30 km/h,2,63.1014615628
10580,4577,7663,strefa ruchu uspokojonego 20 i 30 km/h,2,18.3995325866
10581,9156,2987,strefa ruchu uspokojonego 20 i 30 km/h,2,151.096277119
10582,9157,9158,strefa ruchu uspokojonego 20 i 30 km/h,2,26.153790849
10583,9158,9159,strefa ruchu uspokojonego 20 i 30 km/h,2,51.444385479
10584,9159,9156,strefa ruchu uspokojonego 20 i 30 km/h,2,131.046793983
10585,8169,7057,strefa ruchu uspokojonego 20 i 30 km/h,2,193.23380603
10586,7057,5254,strefa ruchu uspokojonego 20 i 30 km/h,2,37.9529262262
10587,6873,9160,droga dla rowerow,2,8.54559353025
10588,9160,9161,droga dla rowerow,2,24.0517678025
10589,9161,9162,droga dla rowerow,2,1.91519864098
10590,9162,7751,droga dla rowerow,2,9.14413928591
10591,9161,9163,droga dla rowerow,2,8.38813242859
10592,9163,9164,droga dla rowerow,2,16.2449815441
10593,9164,7581,droga dla rowerow,2,24.435380269499998
10594,7582,3220,droga dla rowerow,2,77.8917596655
10595,6561,9165,strefa ruchu uspokojonego 20 i 30 km/h,2,46.558957533699996
10596,5955,6560,strefa ruchu uspokojonego 20 i 30 km/h,2,206.701183079
10597,3607,75,strefa ruchu uspokojonego 20 i 30 km/h,2,127.560604212
10598,9166,9167,strefa ruchu uspokojonego 20 i 30 km/h,2,59.2896229103
10599,9168,9167,strefa ruchu uspokojonego 20 i 30 km/h,2,101.885747265
10600,9168,9169,strefa ruchu uspokojonego 20 i 30 km/h,2,42.577829104
10601,9170,9171,strefa ruchu uspokojonego 20 i 30 km/h,2,98.8536415245
10602,9171,9168,strefa ruchu uspokojonego 20 i 30 km/h,2,8.891079767539999
10603,9171,9172,strefa ruchu uspokojonego 20 i 30 km/h,2,59.058033719300006
10604,9013,9007,strefa ruchu uspokojonego 20 i 30 km/h,1,92.7575133009
10605,9013,9005,strefa ruchu uspokojonego 20 i 30 km/h,2,113.351135684
10606,9004,9007,strefa ruchu uspokojonego 20 i 30 km/h,2,36.1769117809
10607,8543,3623,strefa ruchu uspokojonego 20 i 30 km/h,2,218.888322942
10608,3622,9173,droga dla rowerow,2,4.999906225119999
10609,9173,5733,droga dla rowerow,2,23.0364437354
10610,3622,9174,droga dla rowerow,2,89.49225742799999
10611,9174,8774,droga dla rowerow,2,6.72295237005
10612,7128,31,strefa ruchu uspokojonego 20 i 30 km/h,2,27.6137327973
10613,9175,8339,strefa ruchu uspokojonego 20 i 30 km/h,2,148.943690642
10614,7040,7538,pas ruchu dla rowerow,1,163.889201259
10615,509,2568,droga dla rowerow,2,71.2373310503
10616,5954,9176,strefa ruchu uspokojonego 20 i 30 km/h,2,246.031783525
10617,9177,8570,strefa ruchu uspokojonego 20 i 30 km/h,2,73.4786719162
10618,4432,8430,strefa ruchu uspokojonego 20 i 30 km/h,2,126.28203281399999
10619,9177,5561,strefa ruchu uspokojonego 20 i 30 km/h,2,37.0079306158
10620,9178,9107,strefa ruchu uspokojonego 20 i 30 km/h,2,30.7234128333
10621,8970,7069,strefa ruchu uspokojonego 20 i 30 km/h,2,149.730261588
10622,8970,9178,strefa ruchu uspokojonego 20 i 30 km/h,2,110.34251681100001
10623,3122,9045,strefa ruchu uspokojonego 20 i 30 km/h,2,221.80048554599998
10624,9045,7069,strefa ruchu uspokojonego 20 i 30 km/h,2,214.952722649
10625,8024,8134,strefa ruchu uspokojonego 20 i 30 km/h,2,499.52201058599996
10626,8134,9179,strefa ruchu uspokojonego 20 i 30 km/h,2,283.96427529
10627,4236,9180,strefa ruchu uspokojonego 20 i 30 km/h,2,330.62450811900004
10628,9180,9181,strefa ruchu uspokojonego 20 i 30 km/h,2,99.17774850299999
10629,9180,6865,strefa ruchu uspokojonego 20 i 30 km/h,2,266.591588855
10630,9181,9182,strefa ruchu uspokojonego 20 i 30 km/h,2,144.752023409
10631,9183,3031,strefa ruchu uspokojonego 20 i 30 km/h,2,338.64836121900004
10632,592,4952,strefa ruchu uspokojonego 20 i 30 km/h,2,72.1981833775
10633,8217,592,strefa ruchu uspokojonego 20 i 30 km/h,2,444.440777636
10634,8252,5286,strefa ruchu uspokojonego 20 i 30 km/h,2,58.3494682525
10635,5048,8252,strefa ruchu uspokojonego 20 i 30 km/h,2,68.4103372845
10636,5286,9184,strefa ruchu uspokojonego 20 i 30 km/h,2,17.9004366138
10637,4170,9185,strefa ruchu uspokojonego 20 i 30 km/h,2,67.4138197056
10638,9186,8348,strefa ruchu uspokojonego 20 i 30 km/h,2,127.682703747
10639,9187,6497,strefa ruchu uspokojonego 20 i 30 km/h,2,243.702804995
10640,3545,7819,strefa ruchu uspokojonego 20 i 30 km/h,2,72.6263473011
10641,9118,6796,strefa ruchu uspokojonego 20 i 30 km/h,2,122.051534695
10642,9179,8134,strefa ruchu uspokojonego 20 i 30 km/h,2,281.846444158
10643,5290,8674,strefa ruchu uspokojonego 20 i 30 km/h,2,97.0667591609
10644,2110,5240,strefa ruchu uspokojonego 20 i 30 km/h,2,80.6758240512
10645,3208,7864,strefa ruchu uspokojonego 20 i 30 km/h,2,81.996368238
10646,5240,3208,strefa ruchu uspokojonego 20 i 30 km/h,2,81.5504250367
10647,756,5629,strefa ruchu uspokojonego 20 i 30 km/h,2,128.303909939
10648,3741,9188,strefa ruchu uspokojonego 20 i 30 km/h,2,42.956615288
10649,4832,1391,strefa ruchu uspokojonego 20 i 30 km/h,2,75.7137832637
10650,6177,5180,strefa ruchu uspokojonego 20 i 30 km/h,2,110.559275946
10651,6394,6362,droga dla rowerow,2,64.9574417789
10652,7060,4429,strefa ruchu uspokojonego 20 i 30 km/h,2,118.198181975
10653,9189,3005,strefa ruchu uspokojonego 20 i 30 km/h,2,42.2236161294
10654,9189,9190,strefa ruchu uspokojonego 20 i 30 km/h,2,76.5530269544
10655,7707,9189,strefa ruchu uspokojonego 20 i 30 km/h,2,148.327997474
10656,7991,9191,strefa ruchu uspokojonego 20 i 30 km/h,2,59.3615804422
10657,262,3021,strefa ruchu uspokojonego 20 i 30 km/h,2,304.480806908
10658,9192,262,strefa ruchu uspokojonego 20 i 30 km/h,2,189.893430626
10659,8962,9193,strefa ruchu uspokojonego 20 i 30 km/h,2,45.6525860592
10660,9193,8963,strefa ruchu uspokojonego 20 i 30 km/h,2,406.135280906
10661,2775,9194,strefa ruchu uspokojonego 20 i 30 km/h,2,133.67775209799998
10662,7531,2636,droga dla rowerow,2,386.965617007
10663,4969,9195,droga dla rowerow,2,1.83418388664
10664,5974,4969,droga dla rowerow,2,2.08485230412
10665,3091,7140,droga dla rowerow,2,155.01439962700002
10666,6382,3089,droga dla rowerow,2,148.20345019299998
10667,2135,4739,droga dla rowerow,2,501.31082069300004
10668,5043,2136,pas ruchu dla rowerow,1,132.018496437
10669,8903,9196,strefa ruchu uspokojonego 20 i 30 km/h,2,31.122718491799997
10670,9197,2378,strefa ruchu uspokojonego 20 i 30 km/h,2,22.422945841500002
10671,9198,5328,trasa na walach,2,788.366287226
10672,1919,4706,strefa ruchu uspokojonego 20 i 30 km/h,2,405.431763705
10673,7799,385,strefa ruchu uspokojonego 20 i 30 km/h,2,7.7452057429100005
10674,9199,7799,strefa ruchu uspokojonego 20 i 30 km/h,2,56.420085673100004
10675,387,9200,lacznik drogowy,2,81.383268146
10676,9201,385,strefa ruchu uspokojonego 20 i 30 km/h,2,184.432422015
10677,9202,9203,strefa ruchu uspokojonego 20 i 30 km/h,2,73.0815335213
10678,9203,9199,strefa ruchu uspokojonego 20 i 30 km/h,2,13.846489307999999
10679,9203,9204,strefa ruchu uspokojonego 20 i 30 km/h,2,70.2462853462
10680,9204,9205,strefa ruchu uspokojonego 20 i 30 km/h,2,19.4157299631
10681,9204,9206,strefa ruchu uspokojonego 20 i 30 km/h,2,207.065225102
10682,1809,9207,strefa ruchu uspokojonego 20 i 30 km/h,2,84.437548423
10683,351,9208,strefa ruchu uspokojonego 20 i 30 km/h,2,30.203839904899997
10684,1808,485,strefa ruchu uspokojonego 20 i 30 km/h,2,90.0866984149
10685,8141,8243,kontraruch,2,90.304536594
10686,9207,6478,strefa ruchu uspokojonego 20 i 30 km/h,2,35.3945739853
10687,9209,6478,kontraruch,2,97.4270090753
10688,9132,9209,strefa ruchu uspokojonego 20 i 30 km/h,2,69.2520787491
10689,9208,9131,strefa ruchu uspokojonego 20 i 30 km/h,2,34.8297975749
10690,8551,8549,strefa ruchu uspokojonego 20 i 30 km/h,2,49.086236773500005
10691,5250,8596,strefa ruchu uspokojonego 20 i 30 km/h,2,43.528855767299994
10692,9210,9210,strefa ruchu uspokojonego 20 i 30 km/h,2,61.8821015044
10693,9211,9212,strefa ruchu uspokojonego 20 i 30 km/h,2,126.700009405
10694,4558,4313,strefa ruchu uspokojonego 20 i 30 km/h,2,254.87686498
10695,4849,5238,strefa ruchu uspokojonego 20 i 30 km/h,2,160.906609829
10696,9213,3710,strefa ruchu uspokojonego 20 i 30 km/h,2,58.4787840366
10697,1850,9214,strefa ruchu uspokojonego 20 i 30 km/h,2,47.9399250623
10698,5574,8666,strefa ruchu uspokojonego 20 i 30 km/h,2,41.5716384392
10699,9215,902,strefa ruchu uspokojonego 20 i 30 km/h,2,182.60169921
10700,9216,9215,strefa ruchu uspokojonego 20 i 30 km/h,2,151.74802195799998
10701,9217,1850,strefa ruchu uspokojonego 20 i 30 km/h,2,49.583168836599995
10702,8666,9217,strefa ruchu uspokojonego 20 i 30 km/h,2,20.9426726679
10703,9140,9218,strefa ruchu uspokojonego 20 i 30 km/h,2,55.2834745222
10704,9141,1384,strefa ruchu uspokojonego 20 i 30 km/h,2,14.0154291213
10705,9218,9144,strefa ruchu uspokojonego 20 i 30 km/h,2,53.069070815699995
10706,1384,9142,strefa ruchu uspokojonego 20 i 30 km/h,2,48.6617690204
10707,9219,9144,strefa ruchu uspokojonego 20 i 30 km/h,2,44.6139953988
10708,9220,9218,strefa ruchu uspokojonego 20 i 30 km/h,2,47.379650275900005
10709,9221,9140,strefa ruchu uspokojonego 20 i 30 km/h,2,50.139083965
10710,9222,9139,strefa ruchu uspokojonego 20 i 30 km/h,2,48.5382670202
10711,7474,8976,strefa ruchu uspokojonego 20 i 30 km/h,2,42.8504072454
10712,7507,7473,strefa ruchu uspokojonego 20 i 30 km/h,2,37.5612446979
10713,1641,8975,strefa ruchu uspokojonego 20 i 30 km/h,2,85.7450338199
10714,1928,7474,strefa ruchu uspokojonego 20 i 30 km/h,2,48.3926773169
10715,7473,7468,strefa ruchu uspokojonego 20 i 30 km/h,2,39.618776330500005
10716,8978,1928,strefa ruchu uspokojonego 20 i 30 km/h,2,99.91677683280001
10717,8977,9223,strefa ruchu uspokojonego 20 i 30 km/h,2,28.509892050100003
10718,3355,9224,strefa ruchu uspokojonego 20 i 30 km/h,2,77.2843793942
10719,4333,913,strefa ruchu uspokojonego 20 i 30 km/h,2,119.251996695
10720,6613,1697,strefa ruchu uspokojonego 20 i 30 km/h,2,329.613550287
10721,2490,8934,strefa ruchu uspokojonego 20 i 30 km/h,2,128.82473795
10722,5581,1585,strefa ruchu uspokojonego 20 i 30 km/h,2,89.8591970568
10723,9225,5581,strefa ruchu uspokojonego 20 i 30 km/h,2,162.417784671
10724,1878,9226,strefa ruchu uspokojonego 20 i 30 km/h,2,241.340442253
10725,9227,9228,strefa ruchu uspokojonego 20 i 30 km/h,2,47.1710270505
10726,9229,1651,strefa ruchu uspokojonego 20 i 30 km/h,2,98.53986589520001
10727,8053,9229,strefa ruchu uspokojonego 20 i 30 km/h,2,111.19729730799999
10728,9151,8053,strefa ruchu uspokojonego 20 i 30 km/h,2,55.9236222501
10729,8915,3273,strefa ruchu uspokojonego 20 i 30 km/h,2,22.289490662600002
10730,5950,9230,strefa ruchu uspokojonego 20 i 30 km/h,2,62.0474555662
10731,8625,3273,strefa ruchu uspokojonego 20 i 30 km/h,2,46.8604407659
10732,9231,8915,strefa ruchu uspokojonego 20 i 30 km/h,2,116.58373505
10733,5529,1387,droga dla rowerow,2,355.658476927
10734,8413,9232,strefa ruchu uspokojonego 20 i 30 km/h,2,106.852471465
10735,9232,9233,strefa ruchu uspokojonego 20 i 30 km/h,2,33.7837658062
10736,9234,9232,strefa ruchu uspokojonego 20 i 30 km/h,2,71.2335998735
10737,9235,9234,strefa ruchu uspokojonego 20 i 30 km/h,2,40.943556937800004
10738,9235,9236,strefa ruchu uspokojonego 20 i 30 km/h,2,63.6320334849
10739,8413,9235,strefa ruchu uspokojonego 20 i 30 km/h,2,142.834750403
10740,9237,9237,strefa ruchu uspokojonego 20 i 30 km/h,2,108.439220561
10741,8412,9237,strefa ruchu uspokojonego 20 i 30 km/h,2,42.4622955915
10742,8411,9238,strefa ruchu uspokojonego 20 i 30 km/h,2,194.86531916400003
10743,2573,9239,strefa ruchu uspokojonego 20 i 30 km/h,2,31.497871212
10744,9239,7239,strefa ruchu uspokojonego 20 i 30 km/h,2,168.01611279600002
10745,5845,335,strefa ruchu uspokojonego 20 i 30 km/h,2,58.4485222538
10746,867,1681,strefa ruchu uspokojonego 20 i 30 km/h,2,180.13857612900003
10747,9240,867,strefa ruchu uspokojonego 20 i 30 km/h,2,50.533768843100006
10748,5275,5956,strefa ruchu uspokojonego 20 i 30 km/h,2,62.557731976899994
10749,8612,9241,strefa ruchu uspokojonego 20 i 30 km/h,2,95.2010152032
10750,8580,7826,strefa ruchu uspokojonego 20 i 30 km/h,2,18.1838207556
10751,8979,8612,strefa ruchu uspokojonego 20 i 30 km/h,2,79.56666299359999
10752,9241,8597,strefa ruchu uspokojonego 20 i 30 km/h,2,100.901654836
10753,9242,8580,strefa ruchu uspokojonego 20 i 30 km/h,2,56.895051119799994
10754,318,9242,strefa ruchu uspokojonego 20 i 30 km/h,2,31.9304937129
10755,7827,4932,strefa ruchu uspokojonego 20 i 30 km/h,2,95.086039031
10756,318,1181,strefa ruchu uspokojonego 20 i 30 km/h,2,99.2827783864
10757,9243,1966,strefa ruchu uspokojonego 20 i 30 km/h,2,84.08837933310001
10758,9244,9243,strefa ruchu uspokojonego 20 i 30 km/h,2,35.9388113815
10759,7065,8025,strefa ruchu uspokojonego 20 i 30 km/h,2,34.4990981536
10760,9245,9246,strefa ruchu uspokojonego 20 i 30 km/h,2,100.578375671
10761,9246,7499,strefa ruchu uspokojonego 20 i 30 km/h,2,32.2710909082
10762,9247,7065,strefa ruchu uspokojonego 20 i 30 km/h,2,94.74485554190001
10763,9247,9245,strefa ruchu uspokojonego 20 i 30 km/h,2,136.133814677
10764,4925,5614,strefa ruchu uspokojonego 20 i 30 km/h,2,170.392876556
