TYP;KIERUNEK;SHAPE_LEN;vertex_pos;vertex_index;vertex_part;vertex_part_index;distance;angle;xcoord;ycoord;
strefa ruchu uspokojonego 20 i 30 km/h;2;138.587883998;0;0;0;0;0;71.66996436825168;16.960485163115322;51.11076589451137;
strefa ruchu uspokojonego 20 i 30 km/h;2;138.587883998;-1;15;0;15;138.58788399870798;328.2053823565828;16.960579623968638;51.11157599922869;
strefa ruchu uspokojonego 20 i 30 km/h;2;71.8901259194;0;0;0;0;0;273.28358194598803;17.038778202938722;51.090986257201855;
strefa ruchu uspokojonego 20 i 30 km/h;2;71.8901259194;-1;4;0;4;71.89012591955148;276.74271772499355;17.037755534439746;51.09103565731244;
strefa ruchu uspokojonego 20 i 30 km/h;2;83.5593115214;0;0;0;0;0;284.96502938877455;17.035231261004174;51.091344428471224;
strefa ruchu uspokojonego 20 i 30 km/h;2;83.5593115214;-1;4;0;4;83.55931152185583;283.24430399760917;17.034076722451342;51.09153165956962;
lacznik drogowy;2;191.660585538;0;0;0;0;0;289.7111978074042;17.032384029493564;51.097857758996334;
lacznik drogowy;2;191.660585538;-1;6;0;6;191.6605855371146;291.611904677051;17.029832241317205;51.098478646663374;
lacznik drogowy;1;93.416303652;0;0;0;0;0;43.72244530893019;17.026755589247188;51.09881062050491;
lacznik drogowy;1;93.416303652;-1;8;0;8;93.41630365222012;101.86672767618474;17.02793027481957;51.099001993351166;
lacznik drogowy;1;53.0555693746;0;0;0;0;0;315.6596226233891;17.02793027481957;51.099001993351166;
lacznik drogowy;1;53.0555693746;-1;7;0;7;53.05556937539243;353.5300643911927;17.02740804586454;51.09932000433506;
pas ruchu dla rowerow;1;71.4009360099;0;0;0;0;0;35.29472366410046;17.026755589247188;51.09881062050491;
pas ruchu dla rowerow;1;71.4009360099;-1;5;0;5;71.40093600954242;36.79264295974153;17.027332502105118;51.09933946250418;
lacznik drogowy;2;244.935490176;0;0;0;0;0;294.0671521642693;17.027955483573752;51.09607840368583;
lacznik drogowy;2;244.935490176;-1;4;0;4;244.9354901759662;294.5654215984329;17.024741738753065;51.09694579959153;
lacznik drogowy;2;145.393722368;0;0;0;0;0;294.30326084694923;17.029832241317205;51.098478646663374;
lacznik drogowy;2;145.393722368;-1;2;0;2;145.3937223686172;294.6126017388267;17.02793027481957;51.099001993351166;
droga dla rowerow;1;9.41413543667;0;0;0;0;0;37.576273353263694;17.024661202525337;51.096878054564215;
droga dla rowerow;1;9.41413543667;-1;1;0;1;9.414135437147594;37.576273353263694;17.024741738753065;51.09694579959153;
lacznik drogowy;2;181.785030368;0;0;0;0;0;25.79527448870565;17.026857218392816;51.094597910777324;
lacznik drogowy;2;181.785030368;-1;1;0;1;181.7850303685647;25.79527448870565;17.027955483573752;51.09607840368583;
lacznik drogowy;2;86.6561162022;0;0;0;0;0;293.6954991521759;17.030216095073403;51.09369923229632;
lacznik drogowy;2;86.6561162022;-1;1;0;1;86.65611620324054;293.6954991521759;17.02907694595027;51.09400284454352;
droga dla rowerow;2;7.73413505054;0;0;0;0;0;199.4292273373584;17.030216095073403;51.09369923229632;
droga dla rowerow;2;7.73413505054;-1;1;0;1;7.734135050918747;199.4292273373584;17.030180745519637;51.09363337073651;
droga dla rowerow;2;7.17587925553;0;0;0;0;0;193.63983369399367;17.02891950318877;51.090973856415815;
droga dla rowerow;2;7.17587925553;-1;1;0;1;7.175879255931699;193.63983369399367;17.028896664114075;51.09091097685157;
lacznik drogowy;2;50.941255864;0;0;0;0;0;116.48507415200845;17.02271173920478;51.092629695567474;
lacznik drogowy;2;50.941255864;-1;1;0;1;50.94125586390458;116.48507415200845;17.02336681563191;51.09243094108747;
pas ruchu dla rowerow;1;15.1835839722;0;0;0;0;0;31.9387673690697;17.020409009789663;51.09330304359078;
pas ruchu dla rowerow;1;15.1835839722;-1;2;0;2;15.183583971219623;37.1614418712665;17.020533335861685;51.09341470653358;
droga dla rowerow;2;24.2215521792;0;0;0;0;0;358.02063944835055;17.033051876528518;51.09495992446175;
droga dla rowerow;2;24.2215521792;-1;1;0;1;24.221552177578147;358.02063944835055;17.033035396836766;51.09517740315303;
lacznik drogowy;2;111.549108609;0;0;0;0;0;277.36764996812036;17.04060621750195;51.092395245418174;
lacznik drogowy;2;111.549108609;-1;16;0;16;111.54910860919058;256.78087280164266;17.039070059906667;51.092492996069055;
strefa ruchu uspokojonego 20 i 30 km/h;2;46.0592313984;0;0;0;0;0;346.0153260170797;17.11466065765322;51.100103420206395;
strefa ruchu uspokojonego 20 i 30 km/h;2;46.0592313984;-1;2;0;2;46.05923139851351;346.0149983420642;17.11449408097124;51.10050394287088;
strefa ruchu uspokojonego 20 i 30 km/h;2;42.7457828996;0;0;0;0;0;345.0739536311605;17.115236012246136;51.10020479198058;
strefa ruchu uspokojonego 20 i 30 km/h;2;42.7457828996;-1;3;0;3;42.74578289898228;345.071992581324;17.115071720892246;51.10057484878742;
strefa ruchu uspokojonego 20 i 30 km/h;2;34.1371820288;0;0;0;0;0;344.8642848519766;17.115795741876838;51.100301323177675;
strefa ruchu uspokojonego 20 i 30 km/h;2;34.1371820288;-1;2;0;2;34.13718202849064;344.8563258197833;17.115662794576895;51.10059654514001;
droga dla rowerow;2;2.94612167603;0;0;0;0;0;113.64931081035118;16.90486614187897;51.160879749571365;
droga dla rowerow;2;2.94612167603;-1;1;0;1;2.946121675922802;113.64931081035118;16.904904967158622;51.160869489048;
droga dla rowerow;2;5.77315478895;0;0;0;0;0;89.37392924842344;16.905317515091102;51.16080642691464;
droga dla rowerow;2;5.77315478895;-1;2;0;2;5.773154789322033;89.36074108547103;16.905400014670384;51.16080777431794;
droga dla rowerow;2;2.44534223576;0;0;0;0;0;70.27793029014994;16.89400874683206;51.15400902365752;
droga dla rowerow;2;2.44534223576;-1;1;0;1;2.4453422354406564;70.27793029014994;16.894041466635823;51.1540167513604;
droga dla rowerow;2;3.40823429359;0;0;0;0;0;75.12381026082954;16.896031625247932;51.15444390132323;
droga dla rowerow;2;3.40823429359;-1;1;0;1;3.408234293359143;75.12381026082954;16.896078513557246;51.154452209871174;
pas BUS + ROWER;1;7.048990865;0;0;0;0;0;114.63749124953141;17.021421075729258;51.11155252332498;
pas BUS + ROWER;1;7.048990865;-1;2;0;2;7.048990865267489;117.98143633031873;17.02151120995485;51.11152435956882;
lacznik drogowy;2;62.0549479568;0;0;0;0;0;323.9380803068661;17.018116209062793;51.109993339325754;
lacznik drogowy;2;62.0549479568;-1;2;0;2;62.0549479574001;314.7408515305322;17.017549671200122;51.110420172531384;
lacznik drogowy;1;15.0934254628;0;0;0;0;0;313.1169416896459;17.017549671200122;51.110420172531384;
lacznik drogowy;1;15.0934254628;-1;1;0;1;15.093425462217317;313.1169416896459;17.017390391034585;51.11051157367947;
lacznik drogowy;1;13.2731912259;0;0;0;0;0;101.02091375883823;17.017363162776483;51.11044141575641;
lacznik drogowy;1;13.2731912259;-1;1;0;1;13.27319122515452;101.02091375883823;17.017549671200122;51.110420172531384;
lacznik drogowy;2;71.7495100012;0;0;0;0;0;17.77233475352865;17.017549671200122;51.110420172531384;
lacznik drogowy;2;71.7495100012;-1;1;0;1;71.74951000173989;17.77233475352865;17.01784935749352;51.11103691522088;
lacznik drogowy;2;84.9451419144;0;0;0;0;0;75.43538256627653;17.05827042435697;51.07674819730356;
lacznik drogowy;2;84.9451419144;-1;1;0;1;84.94514191421821;75.43538256627653;17.059439598199184;51.07694964270535;
lacznik drogowy;1;2.57328825047;0;0;0;0;0;337.8335014296702;17.05828471219163;51.07672688897773;
lacznik drogowy;1;2.57328825047;-1;1;0;1;2.5732882498282854;337.8335014296702;17.05827042435697;51.07674819730356;
droga dla rowerow;1;2.46500674441;0;0;0;0;0;79.85939286667683;17.058386600876478;51.083320042282956;
droga dla rowerow;1;2.46500674441;-1;1;0;1;2.4650067445343193;79.85939286667683;17.05842114839334;51.083324222085054;
droga dla rowerow;1;15.635746947;0;0;0;0;0;259.24350476028434;17.060169543215057;51.083894715303394;
droga dla rowerow;1;15.635746947;-1;2;0;2;15.635746947571977;259.2783797433848;17.059950857928126;51.08386675107728;
droga dla rowerow;1;4.54759128199;0;0;0;0;0;85.24728771228436;17.053684868008894;51.08270770902586;
droga dla rowerow;1;4.54759128199;-1;2;0;2;4.547591282318877;77.70111744527512;17.05374864801559;51.082714794094024;
droga dla rowerow;1;5.41753618631;0;0;0;0;0;262.15243088298723;17.053635633919665;51.08310108737004;
droga dla rowerow;1;5.41753618631;-1;1;0;1;5.417536186117926;262.15243088298723;17.05355918459346;51.083093818764915;
trasa na walach;2;582.791965301;0;0;0;0;0;15.86815053409512;17.096808695286164;51.075082175462924;
trasa na walach;2;582.791965301;-1;6;0;6;582.7919653018249;42.273666636930145;17.09777709821568;51.08007703553135;
trasa na walach;0;522.652639774;0;0;0;0;0;338.8797631616648;17.099058021854113;51.070736472660364;
trasa na walach;0;522.652639774;-1;10;0;10;522.652639773844;9.46255631663356;17.096808695286164;51.075082175462924;
trasa na walach;0;83.5420424707;0;0;0;0;0;287.0088003141325;17.096808695286164;51.075082175462924;
trasa na walach;0;83.5420424707;-1;1;0;1;83.5420424701413;287.0088003141325;17.095664585196722;51.07529301702259;
lacznik drogowy;2;4.29637814444;0;0;0;0;0;217.25717316496497;16.97046375405551;51.0834753314235;
lacznik drogowy;2;4.29637814444;-1;1;0;1;4.296378144792706;217.25717316496497;16.97042732036955;51.08344426912968;
trasa na walach;2;2142.79948483;0;0;0;0;0;14.986076437890398;16.948560481817715;51.10810887297895;
trasa na walach;2;2142.79948483;-1;35;0;35;2142.799484829956;15.945421437728493;16.937585165665997;51.12198008830765;
droga dla rowerow;1;19.3584520814;0;0;0;0;0;96.70543639722916;16.940209721449087;51.12174892047409;
droga dla rowerow;1;19.3584520814;-1;3;0;3;19.35845208037796;66.37026726584921;16.940477559185087;51.121766891751214;
droga dla rowerow;1;51.8142821488;0;0;0;0;0;115.44424047615757;16.931339683128066;51.12247191687445;
droga dla rowerow;1;51.8142821488;-1;4;0;4;51.814282148948955;87.70874217910206;16.932052271919225;51.12237967744117;
lacznik drogowy;2;211.066552359;0;0;0;0;0;102.64800078920433;16.92833969167573;51.122590090967996;
lacznik drogowy;2;211.066552359;-1;8;0;8;211.06655235850266;96.00914581605016;16.931339683128066;51.12247191687445;
lacznik drogowy;2;99.2220530088;0;0;0;0;0;0.42462599205602636;16.932516642763925;51.12139303283874;
lacznik drogowy;2;99.2220530088;-1;4;0;4;99.22205300894501;6.024429693427866;16.932547676797192;51.12228400843709;
droga dla pieszych i rowerow;2;114.637823249;0;0;0;0;0;345.9686631654518;17.049396219804496;51.08178228558499;
droga dla pieszych i rowerow;2;114.637823249;-1;22;0;22;114.63782325059965;355.6053331998185;17.048959882148164;51.082753916238175;
droga dla pieszych i rowerow;2;63.8306449939;0;0;0;0;0;89.09245528386651;17.048959882148164;51.082753916238175;
droga dla pieszych i rowerow;2;63.8306449939;-1;11;0;11;63.830644993789775;95.71160450702898;17.0498701102738;51.08273467395482;
droga dla pieszych i rowerow;2;9.61813056627;0;0;0;0;0;66.80845520392138;17.0498701102738;51.08273467395482;
droga dla pieszych i rowerow;2;9.61813056627;-1;3;0;3;9.618130565738312;53.15462180443217;17.049986600637247;51.08277931074976;
droga dla pieszych i rowerow;2;134.893980273;0;0;0;0;0;95.07773080267567;17.049986600637247;51.08277931074976;
droga dla pieszych i rowerow;2;134.893980273;-1;20;0;20;134.89398027300015;90;17.05190633043406;51.08271758412684;
droga dla pieszych i rowerow;2;5.38119517467;0;0;0;0;0;355.53915155473914;17.048959882148164;51.082753916238175;
droga dla pieszych i rowerow;2;5.38119517467;-1;2;0;2;5.381195174501411;347.90075746019505;17.04894286989766;51.08280108357902;
droga dla pieszych i rowerow;2;81.6935305339;0;0;0;0;0;94.00491425594542;17.047779865379557;51.08284480121954;
droga dla pieszych i rowerow;2;81.6935305339;-1;11;0;11;81.69353053358381;95.90830467584759;17.04894286989766;51.08280108357902;
droga dla pieszych i rowerow;2;63.8307661741;0;0;0;0;0;80.01832725728065;17.054223692343914;51.08277409772025;
droga dla pieszych i rowerow;2;63.8307661741;-1;8;0;8;63.83076617377359;59.729732539847056;17.0551028482462;51.082910754362416;
droga dla pieszych i rowerow;2;3.13756057498;0;0;0;0;0;259.9057646411121;17.035089673980266;51.08299597997435;
droga dla pieszych i rowerow;2;3.13756057498;-1;2;0;2;3.1375605755072957;263.84498229791785;17.03504547232488;51.082991578735026;
droga dla pieszych i rowerow;2;97.171824511;0;0;0;0;0;9.087161196984324;17.0348995119419;51.082132240673936;
droga dla pieszych i rowerow;2;97.171824511;-1;6;0;6;97.17182451227406;7.603194606982927;17.035089673980266;51.08299597997435;
droga dla pieszych i rowerow;2;43.6151903152;0;0;0;0;0;350.45535712000657;17.054223692343914;51.08277409772025;
droga dla pieszych i rowerow;2;43.6151903152;-1;3;0;3;43.61519031471035;349.4782268840166;17.05409792766875;51.08315803454853;
droga dla pieszych i rowerow;2;85.0670002741;0;0;0;0;0;263.11827652570895;17.03733651611976;51.08302117957142;
droga dla pieszych i rowerow;2;85.0670002741;-1;10;0;10;85.06700027381042;264.14138340264066;17.036123678704175;51.082997197818145;
droga dla pieszych i rowerow;2;6.13451061445;0;0;0;0;0;277.5997529194733;17.035166985828997;51.083013923319;
droga dla pieszych i rowerow;2;6.13451061445;-1;5;0;5;6.134510614426241;242.38150666651734;17.035089673980266;51.08299597997435;
droga dla pieszych i rowerow;2;48.9582412363;0;0;0;0;0;8.975111575451571;17.049986600637247;51.08277931074976;
droga dla pieszych i rowerow;2;48.9582412363;-1;11;0;11;48.95824123535901;2.0954511005067866;17.04994761286298;51.08321769165267;
lacznik drogowy;2;269.162152714;0;0;0;0;0;280.2457860742945;16.95563820406606;51.096586950755075;
lacznik drogowy;2;269.162152714;-1;4;0;4;269.1621527143575;279.9682289623677;16.951845748611508;51.096975692425644;
lacznik drogowy;2;119.142112813;0;0;0;0;0;206.31971304614245;16.948661776653566;51.09729178940451;
lacznik drogowy;2;119.142112813;-1;6;0;6;119.1421128128245;232.91740986491664;16.947747108345308;51.09640411899774;
lacznik drogowy;2;41.6740015432;0;0;0;0;0;159.61858698664517;16.947916444933195;51.09621499701844;
lacznik drogowy;2;41.6740015432;-1;2;0;2;41.67400154343241;161.12732382328306;16.948124608221637;51.095864111686915;
lacznik drogowy;2;225.793244274;0;0;0;0;0;279.77678490892123;16.951845748611508;51.096975692425644;
lacznik drogowy;2;225.793244274;-1;1;0;1;225.79324427402952;279.77678490892123;16.948661776653566;51.09729178940451;
lacznik drogowy;2;24.1532543803;0;0;0;0;0;151.40423158914098;16.947747108345308;51.09640411899774;
lacznik drogowy;2;24.1532543803;-1;1;0;1;24.153254380588397;151.40423158914098;16.947916444933195;51.09621499701844;
lacznik drogowy;2;12.2958881338;0;0;0;0;0;161.61073100664302;16.948124608221637;51.095864111686915;
lacznik drogowy;2;12.2958881338;-1;1;0;1;12.295888133375016;161.61073100664302;16.948182355070962;51.095759738645164;
lacznik drogowy;2;268.417213149;0;0;0;0;0;298.83783932828663;16.944560282650997;51.098188107269216;
lacznik drogowy;2;268.417213149;-1;10;0;10;268.41721314913843;302.24454941105415;16.94100359212841;51.09905653802907;
lacznik drogowy;2;66.0832770409;0;0;0;0;0;21.02825018776731;16.941328646522376;51.09972566119014;
lacznik drogowy;2;66.0832770409;-1;6;0;6;66.08327704021768;39.092510452524834;16.941747665991404;51.1002523352806;
lacznik drogowy;2;67.2638473788;0;0;0;0;0;27.47711422178594;16.940962299620747;51.09916760202716;
lacznik drogowy;2;67.2638473788;-1;4;0;4;67.2638473790556;21.245633480068598;16.941328646522376;51.09972566119014;
lacznik drogowy;1;14.761753453;0;0;0;0;0;32.005821771747925;16.94100359212841;51.09905653802907;
lacznik drogowy;1;14.761753453;-1;5;0;5;14.76175345212291;306.1084615242325;16.940962299620747;51.09916760202716;
strefa ruchu uspokojonego 20 i 30 km/h;2;53.8866668104;0;0;0;0;0;137.57264669071463;17.030789611252473;51.13382118404063;
strefa ruchu uspokojonego 20 i 30 km/h;2;53.8866668104;-1;5;0;5;53.88666680960171;115.3528728864397;17.031421366415596;51.13355395042006;
strefa ruchu uspokojonego 20 i 30 km/h;2;21.5506032539;0;0;0;0;0;238.91372583685433;17.0310301737612;51.13394098696564;
strefa ruchu uspokojonego 20 i 30 km/h;2;21.5506032539;-1;3;0;3;21.550603254281775;228.83298128638606;17.030789611252473;51.13382118404063;
strefa ruchu uspokojonego 20 i 30 km/h;2;47.3102856294;0;0;0;0;0;107.80281819266328;17.0310301737612;51.13394098696564;
strefa ruchu uspokojonego 20 i 30 km/h;2;47.3102856294;-1;5;0;5;47.31028562871717;125.37864079280759;17.031615270336424;51.13373288624351;
strefa ruchu uspokojonego 20 i 30 km/h;2;200.306690204;0;0;0;0;0;274.73671972816936;17.068039027704607;51.109620180714394;
strefa ruchu uspokojonego 20 i 30 km/h;2;200.306690204;-1;34;0;34;200.3066902036249;37.61886433170938;17.068497090570887;51.110934480488936;
strefa ruchu uspokojonego 20 i 30 km/h;2;47.5484428365;0;0;0;0;0;302.2792830801216;17.068459282850508;51.109318096339706;
strefa ruchu uspokojonego 20 i 30 km/h;2;47.5484428365;-1;7;0;7;47.54844283634982;348.4850648531547;17.068039027704607;51.109620180714394;
strefa ruchu uspokojonego 20 i 30 km/h;2;39.7362939148;0;0;0;0;0;20.93899966690566;17.068459282850508;51.109318096339706;
strefa ruchu uspokojonego 20 i 30 km/h;2;39.7362939148;-1;4;0;4;39.73629391459923;27.097305128219073;17.06871034379196;51.10963810604367;
strefa ruchu uspokojonego 20 i 30 km/h;2;59.9967169956;0;0;0;0;0;29.427418068487555;17.068063780819596;51.108839775581785;
strefa ruchu uspokojonego 20 i 30 km/h;2;59.9967169956;-1;4;0;4;59.99671699442692;26.55379354178581;17.068459282850508;51.109318096339706;
strefa ruchu uspokojonego 20 i 30 km/h;2;173.343577309;0;0;0;0;0;52.516661296110634;17.073952819859787;51.149964508533834;
strefa ruchu uspokojonego 20 i 30 km/h;2;173.343577309;-1;8;0;8;173.34357730923276;310.46168000582446;17.07339998937322;51.15118287028271;
strefa ruchu uspokojonego 20 i 30 km/h;2;100.564298041;0;0;0;0;0;23.109283193418744;17.020061166735026;51.1758668373752;
strefa ruchu uspokojonego 20 i 30 km/h;2;100.564298041;-1;7;0;7;100.56429804148644;12.639666860964732;17.02048412386539;51.17672931809662;
strefa ruchu uspokojonego 20 i 30 km/h;2;228.86803062;0;0;0;0;0;14.62621319332875;17.02048412386539;51.17672931809662;
strefa ruchu uspokojonego 20 i 30 km/h;2;228.86803062;-1;11;0;11;228.86803061977525;22.125085283535054;17.021619532876198;51.17865673241645;
strefa ruchu uspokojonego 20 i 30 km/h;2;208.942979334;0;0;0;0;0;154.87723956851056;17.04012928171894;51.068740532493855;
strefa ruchu uspokojonego 20 i 30 km/h;2;208.942979334;-1;11;0;11;208.9429793324149;99.37246668718034;17.04098711072521;51.06737553046023;
strefa ruchu uspokojonego 20 i 30 km/h;2;113.85399022;0;0;0;0;0;116.24300369456573;17.093839558186783;51.05015172484954;
strefa ruchu uspokojonego 20 i 30 km/h;2;113.85399022;-1;3;0;3;113.85399022060433;116.22196678520751;17.0953047213587;51.04971064824921;
strefa ruchu uspokojonego 20 i 30 km/h;2;136.569860086;0;0;0;0;0;116.47770457213775;17.092076559470108;51.05067340027846;
strefa ruchu uspokojonego 20 i 30 km/h;2;136.569860086;-1;6;0;6;136.56986008556765;116.09303601139837;17.093839558186783;51.05015172484954;
strefa ruchu uspokojonego 20 i 30 km/h;2;21.5558874257;0;0;0;0;0;124.38797031895984;17.129069244028106;51.16325294068273;
strefa ruchu uspokojonego 20 i 30 km/h;2;21.5558874257;-1;5;0;5;21.55588742635269;88.52244556965927;17.129372823841848;51.16324871008139;
strefa ruchu uspokojonego 20 i 30 km/h;2;126.275501949;0;0;0;0;0;127.69845383333343;17.127642579390997;51.16348831838108;
strefa ruchu uspokojonego 20 i 30 km/h;2;126.275501949;-1;29;0;29;126.27550194852456;124.41042917141534;17.129069244028106;51.16325294068273;
strefa ruchu uspokojonego 20 i 30 km/h;2;31.0225776652;0;0;0;0;0;138.176659402059;17.128067990204105;51.16341646322217;
strefa ruchu uspokojonego 20 i 30 km/h;2;31.0225776652;-1;3;0;3;31.02257766545543;132.16500403343713;17.12839542675352;51.16322899890473;
strefa ruchu uspokojonego 20 i 30 km/h;2;14.8853795993;0;0;0;0;0;75.16349630777003;17.128865877633533;51.163213661214485;
strefa ruchu uspokojonego 20 i 30 km/h;2;14.8853795993;-1;2;0;2;14.885379599272811;72.44482471066688;17.129069244028106;51.16325294068273;
strefa ruchu uspokojonego 20 i 30 km/h;2;35.0236663297;0;0;0;0;0;63.281008372649204;17.12839542675352;51.16322899890473;
strefa ruchu uspokojonego 20 i 30 km/h;2;35.0236663297;-1;5;0;5;35.02366633021667;137.4557836714742;17.128865877633533;51.163213661214485;
